county_FIPS,NAME,Percent_Uninsured,Year
0500000US38101,"Ward County, North Dakota",90.8,2021
0500000US39003,"Allen County, Ohio",93.2,2021
0500000US39007,"Ashtabula County, Ohio",87.6,2021
0500000US39013,"Belmont County, Ohio",93.2,2021
0500000US39017,"Butler County, Ohio",92.4,2021
0500000US39023,"Clark County, Ohio",94.2,2021
0500000US39025,"Clermont County, Ohio",93.8,2021
0500000US39029,"Columbiana County, Ohio",92.1,2021
0500000US39035,"Cuyahoga County, Ohio",94.8,2021
0500000US39041,"Delaware County, Ohio",95.9,2021
0500000US39043,"Erie County, Ohio",91.5,2021
0500000US39045,"Fairfield County, Ohio",92.1,2021
0500000US39049,"Franklin County, Ohio",91.8,2021
0500000US39055,"Geauga County, Ohio",89.6,2021
0500000US39057,"Greene County, Ohio",94.3,2021
0500000US39061,"Hamilton County, Ohio",94.4,2021
0500000US39063,"Hancock County, Ohio",94.3,2021
0500000US39085,"Lake County, Ohio",95.9,2021
0500000US39089,"Licking County, Ohio",94.1,2021
0500000US39093,"Lorain County, Ohio",95.0,2021
0500000US39095,"Lucas County, Ohio",94.7,2021
0500000US39099,"Mahoning County, Ohio",95.6,2021
0500000US39101,"Marion County, Ohio",95.0,2021
0500000US39103,"Medina County, Ohio",97.2,2021
0500000US39109,"Miami County, Ohio",94.8,2021
0500000US39113,"Montgomery County, Ohio",93.9,2021
0500000US39119,"Muskingum County, Ohio",92.1,2021
0500000US39133,"Portage County, Ohio",93.8,2021
0500000US39139,"Richland County, Ohio",90.5,2021
0500000US39141,"Ross County, Ohio",95.8,2021
0500000US39145,"Scioto County, Ohio",94.5,2021
0500000US39151,"Stark County, Ohio",93.8,2021
0500000US39153,"Summit County, Ohio",94.5,2021
0500000US39155,"Trumbull County, Ohio",93.1,2021
0500000US39157,"Tuscarawas County, Ohio",91.3,2021
0500000US39165,"Warren County, Ohio",96.4,2021
0500000US39169,"Wayne County, Ohio",83.5,2021
0500000US39173,"Wood County, Ohio",95.9,2021
0500000US40017,"Canadian County, Oklahoma",90.7,2021
0500000US40027,"Cleveland County, Oklahoma",90.9,2021
0500000US40031,"Comanche County, Oklahoma",85.3,2021
0500000US40037,"Creek County, Oklahoma",86.7,2021
0500000US40101,"Muskogee County, Oklahoma",84.1,2021
0500000US40109,"Oklahoma County, Oklahoma",86.5,2021
0500000US40119,"Payne County, Oklahoma",88.0,2021
0500000US40125,"Pottawatomie County, Oklahoma",86.0,2021
0500000US40131,"Rogers County, Oklahoma",86.7,2021
0500000US40143,"Tulsa County, Oklahoma",85.7,2021
0500000US40145,"Wagoner County, Oklahoma",88.8,2021
0500000US41003,"Benton County, Oregon",94.8,2021
0500000US41005,"Clackamas County, Oregon",95.7,2021
0500000US41017,"Deschutes County, Oregon",91.9,2021
0500000US41019,"Douglas County, Oregon",94.3,2021
0500000US41029,"Jackson County, Oregon",93.8,2021
0500000US41033,"Josephine County, Oregon",91.9,2021
0500000US41035,"Klamath County, Oregon",91.2,2021
0500000US41039,"Lane County, Oregon",94.2,2021
0500000US41043,"Linn County, Oregon",93.7,2021
0500000US41047,"Marion County, Oregon",92.1,2021
0500000US41051,"Multnomah County, Oregon",94.1,2021
0500000US41053,"Polk County, Oregon",96.9,2021
0500000US41059,"Umatilla County, Oregon",93.5,2021
0500000US41067,"Washington County, Oregon",95.1,2021
0500000US41071,"Yamhill County, Oregon",95.4,2021
0500000US42001,"Adams County, Pennsylvania",93.6,2021
0500000US42003,"Allegheny County, Pennsylvania",96.3,2021
0500000US42005,"Armstrong County, Pennsylvania",97.2,2021
0500000US42007,"Beaver County, Pennsylvania",96.0,2021
0500000US42011,"Berks County, Pennsylvania",93.6,2021
0500000US42013,"Blair County, Pennsylvania",93.5,2021
0500000US42017,"Bucks County, Pennsylvania",96.8,2021
0500000US42019,"Butler County, Pennsylvania",96.5,2021
0500000US42021,"Cambria County, Pennsylvania",96.2,2021
0500000US42025,"Carbon County, Pennsylvania",96.7,2021
0500000US42027,"Centre County, Pennsylvania",94.5,2021
0500000US42029,"Chester County, Pennsylvania",95.2,2021
0500000US42033,"Clearfield County, Pennsylvania",93.7,2021
0500000US42039,"Crawford County, Pennsylvania",92.5,2021
0500000US42041,"Cumberland County, Pennsylvania",95.3,2021
0500000US42043,"Dauphin County, Pennsylvania",94.8,2021
0500000US42045,"Delaware County, Pennsylvania",95.7,2021
0500000US42049,"Erie County, Pennsylvania",96.2,2021
0500000US42051,"Fayette County, Pennsylvania",94.3,2021
0500000US42055,"Franklin County, Pennsylvania",88.8,2021
0500000US42063,"Indiana County, Pennsylvania",93.0,2021
0500000US42069,"Lackawanna County, Pennsylvania",95.5,2021
0500000US42071,"Lancaster County, Pennsylvania",89.1,2021
0500000US42073,"Lawrence County, Pennsylvania",93.9,2021
0500000US42075,"Lebanon County, Pennsylvania",92.6,2021
0500000US42077,"Lehigh County, Pennsylvania",92.6,2021
0500000US42079,"Luzerne County, Pennsylvania",93.5,2021
0500000US42081,"Lycoming County, Pennsylvania",95.7,2021
0500000US42085,"Mercer County, Pennsylvania",94.6,2021
0500000US42089,"Monroe County, Pennsylvania",95.4,2021
0500000US42091,"Montgomery County, Pennsylvania",96.1,2021
0500000US42095,"Northampton County, Pennsylvania",95.0,2021
0500000US42097,"Northumberland County, Pennsylvania",96.2,2021
0500000US42101,"Philadelphia County, Pennsylvania",92.8,2021
0500000US42107,"Schuylkill County, Pennsylvania",94.0,2021
0500000US42111,"Somerset County, Pennsylvania",91.8,2021
0500000US42125,"Washington County, Pennsylvania",96.8,2021
0500000US42129,"Westmoreland County, Pennsylvania",96.9,2021
0500000US42133,"York County, Pennsylvania",95.2,2021
0500000US44003,"Kent County, Rhode Island",95.8,2021
0500000US44005,"Newport County, Rhode Island",96.7,2021
0500000US44007,"Providence County, Rhode Island",95.0,2021
0500000US44009,"Washington County, Rhode Island",97.4,2021
0500000US45003,"Aiken County, South Carolina",90.3,2021
0500000US45007,"Anderson County, South Carolina",88.6,2021
0500000US45013,"Beaufort County, South Carolina",88.5,2021
0500000US45015,"Berkeley County, South Carolina",91.8,2021
0500000US45019,"Charleston County, South Carolina",91.3,2021
0500000US45035,"Dorchester County, South Carolina",90.2,2021
0500000US45041,"Florence County, South Carolina",90.5,2021
0500000US45045,"Greenville County, South Carolina",90.1,2021
0500000US45047,"Greenwood County, South Carolina",90.9,2021
0500000US45051,"Horry County, South Carolina",86.4,2021
0500000US45055,"Kershaw County, South Carolina",89.7,2021
0500000US45057,"Lancaster County, South Carolina",91.8,2021
0500000US45059,"Laurens County, South Carolina",86.8,2021
0500000US45063,"Lexington County, South Carolina",90.9,2021
0500000US45073,"Oconee County, South Carolina",88.3,2021
0500000US45075,"Orangeburg County, South Carolina",87.5,2021
0500000US45077,"Pickens County, South Carolina",90.3,2021
0500000US45079,"Richland County, South Carolina",92.0,2021
0500000US45083,"Spartanburg County, South Carolina",89.9,2021
0500000US45085,"Sumter County, South Carolina",91.4,2021
0500000US45091,"York County, South Carolina",92.1,2021
0500000US46083,"Lincoln County, South Dakota",94.8,2021
0500000US46099,"Minnehaha County, South Dakota",90.9,2021
0500000US46103,"Pennington County, South Dakota",88.5,2021
0500000US47001,"Anderson County, Tennessee",88.5,2021
0500000US47009,"Blount County, Tennessee",90.7,2021
0500000US47011,"Bradley County, Tennessee",88.9,2021
0500000US47037,"Davidson County, Tennessee",87.3,2021
0500000US47059,"Greene County, Tennessee",92.9,2021
0500000US47065,"Hamilton County, Tennessee",90.3,2021
0500000US47093,"Knox County, Tennessee",92.1,2021
0500000US47113,"Madison County, Tennessee",93.2,2021
0500000US47119,"Maury County, Tennessee",93.9,2021
0500000US47125,"Montgomery County, Tennessee",90.7,2021
0500000US47141,"Putnam County, Tennessee",89.5,2021
0500000US47147,"Robertson County, Tennessee",91.6,2021
0500000US47149,"Rutherford County, Tennessee",92.5,2021
0500000US47155,"Sevier County, Tennessee",85.6,2021
0500000US47157,"Shelby County, Tennessee",88.0,2021
0500000US47163,"Sullivan County, Tennessee",91.3,2021
0500000US47165,"Sumner County, Tennessee",91.5,2021
0500000US47179,"Washington County, Tennessee",90.2,2021
0500000US47187,"Williamson County, Tennessee",96.6,2021
0500000US47189,"Wilson County, Tennessee",92.7,2021
0500000US48005,"Angelina County, Texas",77.1,2021
0500000US48021,"Bastrop County, Texas",77.9,2021
0500000US48027,"Bell County, Texas",87.4,2021
0500000US48029,"Bexar County, Texas",83.4,2021
0500000US48037,"Bowie County, Texas",82.0,2021
0500000US48039,"Brazoria County, Texas",86.8,2021
0500000US48041,"Brazos County, Texas",86.6,2021
0500000US48061,"Cameron County, Texas",71.4,2021
0500000US48085,"Collin County, Texas",90.7,2021
0500000US48091,"Comal County, Texas",87.7,2021
0500000US48099,"Coryell County, Texas",88.9,2021
0500000US48113,"Dallas County, Texas",78.0,2021
0500000US48121,"Denton County, Texas",90.1,2021
0500000US48135,"Ector County, Texas",72.7,2021
0500000US48139,"Ellis County, Texas",84.1,2021
0500000US48141,"El Paso County, Texas",78.6,2021
0500000US48157,"Fort Bend County, Texas",87.5,2021
0500000US48167,"Galveston County, Texas",86.1,2021
0500000US48181,"Grayson County, Texas",84.4,2021
0500000US48183,"Gregg County, Texas",81.9,2021
0500000US48187,"Guadalupe County, Texas",88.3,2021
0500000US48201,"Harris County, Texas",78.2,2021
0500000US48203,"Harrison County, Texas",83.7,2021
0500000US48209,"Hays County, Texas",87.0,2021
0500000US48213,"Henderson County, Texas",84.8,2021
0500000US48215,"Hidalgo County, Texas",69.4,2021
0500000US48231,"Hunt County, Texas",82.2,2021
0500000US48245,"Jefferson County, Texas",78.4,2021
0500000US48251,"Johnson County, Texas",83.4,2021
0500000US48257,"Kaufman County, Texas",83.6,2021
0500000US48291,"Liberty County, Texas",78.0,2021
0500000US48303,"Lubbock County, Texas",86.6,2021
0500000US48309,"McLennan County, Texas",85.3,2021
0500000US48329,"Midland County, Texas",86.6,2021
0500000US48339,"Montgomery County, Texas",84.8,2021
0500000US48355,"Nueces County, Texas",81.2,2021
0500000US48361,"Orange County, Texas",85.7,2021
0500000US48367,"Parker County, Texas",86.2,2021
0500000US48375,"Potter County, Texas",81.4,2021
0500000US48381,"Randall County, Texas",87.6,2021
0500000US48397,"Rockwall County, Texas",89.8,2021
0500000US48409,"San Patricio County, Texas",80.8,2021
0500000US48423,"Smith County, Texas",82.0,2021
0500000US48427,"Starr County, Texas",66.8,2021
0500000US48439,"Tarrant County, Texas",81.9,2021
0500000US48441,"Taylor County, Texas",83.0,2021
0500000US48451,"Tom Green County, Texas",82.0,2021
0500000US48453,"Travis County, Texas",87.5,2021
0500000US48469,"Victoria County, Texas",83.7,2021
0500000US48471,"Walker County, Texas",83.0,2021
0500000US48479,"Webb County, Texas",71.5,2021
0500000US48485,"Wichita County, Texas",86.4,2021
0500000US48491,"Williamson County, Texas",88.9,2021
0500000US48497,"Wise County, Texas",84.1,2021
0500000US49005,"Cache County, Utah",93.5,2021
0500000US49011,"Davis County, Utah",92.9,2021
0500000US49035,"Salt Lake County, Utah",90.1,2021
0500000US49045,"Tooele County, Utah",94.2,2021
0500000US49049,"Utah County, Utah",92.0,2021
0500000US49053,"Washington County, Utah",86.7,2021
0500000US49057,"Weber County, Utah",90.6,2021
0500000US50007,"Chittenden County, Vermont",96.7,2021
0500000US51003,"Albemarle County, Virginia",94.2,2021
0500000US51013,"Arlington County, Virginia",94.6,2021
0500000US51015,"Augusta County, Virginia",90.7,2021
0500000US51019,"Bedford County, Virginia",94.3,2021
0500000US51041,"Chesterfield County, Virginia",93.0,2021
0500000US51059,"Fairfax County, Virginia",93.0,2021
0500000US51061,"Fauquier County, Virginia",93.0,2021
0500000US51069,"Frederick County, Virginia",91.4,2021
0500000US51085,"Hanover County, Virginia",95.4,2021
0500000US51087,"Henrico County, Virginia",94.1,2021
0500000US51095,"James City County, Virginia",96.4,2021
0500000US51107,"Loudoun County, Virginia",94.1,2021
0500000US51121,"Montgomery County, Virginia",96.4,2021
0500000US51153,"Prince William County, Virginia",90.4,2021
0500000US51161,"Roanoke County, Virginia",96.0,2021
0500000US51165,"Rockingham County, Virginia",89.2,2021
0500000US51177,"Spotsylvania County, Virginia",93.1,2021
0500000US51179,"Stafford County, Virginia",96.1,2021
0500000US51199,"York County, Virginia",97.3,2021
0500000US51510,"Alexandria city, Virginia",89.1,2021
0500000US51550,"Chesapeake city, Virginia",92.5,2021
0500000US51650,"Hampton city, Virginia",93.7,2021
0500000US51680,"Lynchburg city, Virginia",94.7,2021
0500000US51700,"Newport News city, Virginia",93.2,2021
0500000US51710,"Norfolk city, Virginia",90.6,2021
0500000US51740,"Portsmouth city, Virginia",95.3,2021
0500000US51760,"Richmond city, Virginia",92.6,2021
0500000US51770,"Roanoke city, Virginia",90.5,2021
0500000US51800,"Suffolk city, Virginia",95.7,2021
0500000US51810,"Virginia Beach city, Virginia",94.0,2021
0500000US53005,"Benton County, Washington",91.6,2021
0500000US53007,"Chelan County, Washington",88.4,2021
0500000US53009,"Clallam County, Washington",92.7,2021
0500000US53011,"Clark County, Washington",93.3,2021
0500000US53015,"Cowlitz County, Washington",92.8,2021
0500000US53021,"Franklin County, Washington",90.0,2021
0500000US53025,"Grant County, Washington",86.4,2021
0500000US53027,"Grays Harbor County, Washington",94.2,2021
0500000US53029,"Island County, Washington",95.9,2021
0500000US53033,"King County, Washington",94.8,2021
0500000US53035,"Kitsap County, Washington",94.2,2021
0500000US53041,"Lewis County, Washington",92.3,2021
0500000US53045,"Mason County, Washington",92.5,2021
0500000US53053,"Pierce County, Washington",93.7,2021
0500000US53057,"Skagit County, Washington",93.9,2021
0500000US53061,"Snohomish County, Washington",94.2,2021
0500000US53063,"Spokane County, Washington",95.4,2021
0500000US53067,"Thurston County, Washington",95.2,2021
0500000US53073,"Whatcom County, Washington",94.5,2021
0500000US53077,"Yakima County, Washington",85.5,2021
0500000US54003,"Berkeley County, West Virginia",95.7,2021
0500000US54011,"Cabell County, West Virginia",92.8,2021
0500000US54033,"Harrison County, West Virginia",91.5,2021
0500000US54039,"Kanawha County, West Virginia",96.2,2021
0500000US54061,"Monongalia County, West Virginia",95.3,2021
0500000US54081,"Raleigh County, West Virginia",96.7,2021
0500000US54107,"Wood County, West Virginia",95.4,2021
0500000US55009,"Brown County, Wisconsin",94.3,2021
0500000US55017,"Chippewa County, Wisconsin",95.1,2021
0500000US55025,"Dane County, Wisconsin",95.9,2021
0500000US55027,"Dodge County, Wisconsin",96.3,2021
0500000US55035,"Eau Claire County, Wisconsin",94.7,2021
0500000US55039,"Fond du Lac County, Wisconsin",95.3,2021
0500000US55055,"Jefferson County, Wisconsin",93.8,2021
0500000US55059,"Kenosha County, Wisconsin",95.0,2021
0500000US55063,"La Crosse County, Wisconsin",94.5,2021
0500000US55071,"Manitowoc County, Wisconsin",95.2,2021
0500000US55073,"Marathon County, Wisconsin",94.1,2021
0500000US55079,"Milwaukee County, Wisconsin",92.8,2021
0500000US55087,"Outagamie County, Wisconsin",96.8,2021
0500000US55089,"Ozaukee County, Wisconsin",98.1,2021
0500000US55097,"Portage County, Wisconsin",96.3,2021
0500000US55101,"Racine County, Wisconsin",94.0,2021
0500000US55105,"Rock County, Wisconsin",94.6,2021
0500000US55109,"St. Croix County, Wisconsin",96.7,2021
0500000US55111,"Sauk County, Wisconsin",94.1,2021
0500000US55117,"Sheboygan County, Wisconsin",96.0,2021
0500000US55127,"Walworth County, Wisconsin",95.3,2021
0500000US55131,"Washington County, Wisconsin",95.6,2021
0500000US55133,"Waukesha County, Wisconsin",96.9,2021
0500000US55139,"Winnebago County, Wisconsin",95.5,2021
0500000US55141,"Wood County, Wisconsin",95.6,2021
0500000US56021,"Laramie County, Wyoming",89.1,2021
0500000US56025,"Natrona County, Wyoming",90.4,2021
0500000US72013,"Arecibo Municipio, Puerto Rico",95.4,2021
0500000US72021,"Bayamón Municipio, Puerto Rico",94.3,2021
0500000US72025,"Caguas Municipio, Puerto Rico",94.3,2021
0500000US72031,"Carolina Municipio, Puerto Rico",92.7,2021
0500000US72061,"Guaynabo Municipio, Puerto Rico",97.6,2021
0500000US72097,"Mayagüez Municipio, Puerto Rico",98.1,2021
0500000US72113,"Ponce Municipio, Puerto Rico",94.9,2021
0500000US72127,"San Juan Municipio, Puerto Rico",90.7,2021
0500000US72135,"Toa Alta Municipio, Puerto Rico",95.6,2021
0500000US72137,"Toa Baja Municipio, Puerto Rico",95.2,2021
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",95.0,2021
0500000US01003,"Baldwin County, Alabama",91.2,2021
0500000US01015,"Calhoun County, Alabama",87.0,2021
0500000US01043,"Cullman County, Alabama",91.7,2021
0500000US01049,"DeKalb County, Alabama",81.2,2021
0500000US01051,"Elmore County, Alabama",85.1,2021
0500000US01055,"Etowah County, Alabama",87.1,2021
0500000US01069,"Houston County, Alabama",88.9,2021
0500000US01073,"Jefferson County, Alabama",91.1,2021
0500000US01077,"Lauderdale County, Alabama",87.9,2021
0500000US01081,"Lee County, Alabama",88.3,2021
0500000US01083,"Limestone County, Alabama",90.6,2021
0500000US01089,"Madison County, Alabama",92.4,2021
0500000US01095,"Marshall County, Alabama",86.9,2021
0500000US01097,"Mobile County, Alabama",87.4,2021
0500000US01101,"Montgomery County, Alabama",88.7,2021
0500000US01103,"Morgan County, Alabama",88.9,2021
0500000US01115,"St. Clair County, Alabama",91.7,2021
0500000US01117,"Shelby County, Alabama",94.3,2021
0500000US01121,"Talladega County, Alabama",92.1,2021
0500000US01125,"Tuscaloosa County, Alabama",93.0,2021
0500000US02020,"Anchorage Municipality, Alaska",90.9,2021
0500000US02090,"Fairbanks North Star Borough, Alaska",89.5,2021
0500000US02170,"Matanuska-Susitna Borough, Alaska",86.4,2021
0500000US04001,"Apache County, Arizona",80.0,2021
0500000US04003,"Cochise County, Arizona",92.7,2021
0500000US04005,"Coconino County, Arizona",89.4,2021
0500000US04013,"Maricopa County, Arizona",89.3,2021
0500000US04015,"Mohave County, Arizona",90.8,2021
0500000US04017,"Navajo County, Arizona",83.5,2021
0500000US04019,"Pima County, Arizona",91.2,2021
0500000US04021,"Pinal County, Arizona",89.5,2021
0500000US04025,"Yavapai County, Arizona",88.7,2021
0500000US04027,"Yuma County, Arizona",83.5,2021
0500000US05007,"Benton County, Arkansas",89.7,2021
0500000US05031,"Craighead County, Arkansas",93.7,2021
0500000US05045,"Faulkner County, Arkansas",91.5,2021
0500000US05051,"Garland County, Arkansas",89.3,2021
0500000US05069,"Jefferson County, Arkansas",92.6,2021
0500000US05085,"Lonoke County, Arkansas",93.1,2021
0500000US05119,"Pulaski County, Arkansas",90.6,2021
0500000US05125,"Saline County, Arkansas",94.8,2021
0500000US05131,"Sebastian County, Arkansas",88.9,2021
0500000US05143,"Washington County, Arkansas",89.0,2021
0500000US05145,"White County, Arkansas",90.4,2021
0500000US06001,"Alameda County, California",95.8,2021
0500000US06007,"Butte County, California",93.7,2021
0500000US06013,"Contra Costa County, California",95.9,2021
0500000US06017,"El Dorado County, California",96.6,2021
0500000US06019,"Fresno County, California",94.3,2021
0500000US06023,"Humboldt County, California",93.8,2021
0500000US06025,"Imperial County, California",96.2,2021
0500000US06029,"Kern County, California",92.2,2021
0500000US06031,"Kings County, California",94.3,2021
0500000US06033,"Lake County, California",94.4,2021
0500000US06037,"Los Angeles County, California",91.0,2021
0500000US06039,"Madera County, California",91.3,2021
0500000US06041,"Marin County, California",96.2,2021
0500000US06045,"Mendocino County, California",91.1,2021
0500000US06047,"Merced County, California",90.9,2021
0500000US06053,"Monterey County, California",89.5,2021
0500000US06055,"Napa County, California",93.8,2021
0500000US06057,"Nevada County, California",93.2,2021
0500000US06059,"Orange County, California",93.1,2021
0500000US06061,"Placer County, California",97.3,2021
0500000US06065,"Riverside County, California",91.8,2021
0500000US06067,"Sacramento County, California",95.1,2021
0500000US06069,"San Benito County, California",94.0,2021
0500000US06071,"San Bernardino County, California",91.1,2021
0500000US06073,"San Diego County, California",93.3,2021
0500000US06075,"San Francisco County, California",96.9,2021
0500000US06077,"San Joaquin County, California",93.8,2021
0500000US06079,"San Luis Obispo County, California",94.4,2021
0500000US06081,"San Mateo County, California",96.1,2021
0500000US06083,"Santa Barbara County, California",91.2,2021
0500000US06085,"Santa Clara County, California",96.3,2021
0500000US06087,"Santa Cruz County, California",92.7,2021
0500000US06089,"Shasta County, California",93.3,2021
0500000US06095,"Solano County, California",95.1,2021
0500000US06097,"Sonoma County, California",93.8,2021
0500000US06099,"Stanislaus County, California",92.4,2021
0500000US06101,"Sutter County, California",93.2,2021
0500000US06103,"Tehama County, California",92.6,2021
0500000US06107,"Tulare County, California",91.1,2021
0500000US06111,"Ventura County, California",91.0,2021
0500000US06113,"Yolo County, California",94.9,2021
0500000US06115,"Yuba County, California",94.0,2021
0500000US08001,"Adams County, Colorado",87.3,2021
0500000US08005,"Arapahoe County, Colorado",91.1,2021
0500000US08013,"Boulder County, Colorado",94.7,2021
0500000US08014,"Broomfield County, Colorado",95.6,2021
0500000US08031,"Denver County, Colorado",89.9,2021
0500000US08035,"Douglas County, Colorado",96.4,2021
0500000US08041,"El Paso County, Colorado",93.5,2021
0500000US08059,"Jefferson County, Colorado",94.7,2021
0500000US08069,"Larimer County, Colorado",93.7,2021
0500000US08077,"Mesa County, Colorado",90.3,2021
0500000US08101,"Pueblo County, Colorado",94.2,2021
0500000US08123,"Weld County, Colorado",92.2,2021
0500000US09001,"Fairfield County, Connecticut",93.0,2021
0500000US09003,"Hartford County, Connecticut",95.5,2021
0500000US09005,"Litchfield County, Connecticut",95.8,2021
0500000US09007,"Middlesex County, Connecticut",96.8,2021
0500000US09009,"New Haven County, Connecticut",95.1,2021
0500000US09011,"New London County, Connecticut",96.2,2021
0500000US09013,"Tolland County, Connecticut",95.2,2021
0500000US09015,"Windham County, Connecticut",94.8,2021
0500000US10001,"Kent County, Delaware",93.2,2021
0500000US10003,"New Castle County, Delaware",95.0,2021
0500000US10005,"Sussex County, Delaware",93.3,2021
0500000US11001,"District of Columbia, District of Columbia",96.3,2021
0500000US12001,"Alachua County, Florida",91.5,2021
0500000US12005,"Bay County, Florida",85.2,2021
0500000US12009,"Brevard County, Florida",89.2,2021
0500000US12011,"Broward County, Florida",87.3,2021
0500000US12015,"Charlotte County, Florida",88.9,2021
0500000US12017,"Citrus County, Florida",87.2,2021
0500000US12019,"Clay County, Florida",93.8,2021
0500000US12021,"Collier County, Florida",89.6,2021
0500000US12023,"Columbia County, Florida",87.5,2021
0500000US12031,"Duval County, Florida",87.9,2021
0500000US12033,"Escambia County, Florida",86.5,2021
0500000US12035,"Flagler County, Florida",89.0,2021
0500000US12053,"Hernando County, Florida",87.8,2021
0500000US12055,"Highlands County, Florida",86.0,2021
0500000US12057,"Hillsborough County, Florida",88.7,2021
0500000US12061,"Indian River County, Florida",88.7,2021
0500000US12069,"Lake County, Florida",90.3,2021
0500000US12071,"Lee County, Florida",88.8,2021
0500000US12073,"Leon County, Florida",91.8,2021
0500000US12081,"Manatee County, Florida",88.2,2021
0500000US12083,"Marion County, Florida",87.7,2021
0500000US12085,"Martin County, Florida",87.5,2021
0500000US12086,"Miami-Dade County, Florida",86.1,2021
0500000US12087,"Monroe County, Florida",81.4,2021
0500000US12089,"Nassau County, Florida",91.8,2021
0500000US12091,"Okaloosa County, Florida",87.9,2021
0500000US12095,"Orange County, Florida",87.1,2021
0500000US12097,"Osceola County, Florida",88.3,2021
0500000US12099,"Palm Beach County, Florida",87.1,2021
0500000US12101,"Pasco County, Florida",88.6,2021
0500000US12103,"Pinellas County, Florida",88.8,2021
0500000US12105,"Polk County, Florida",86.4,2021
0500000US12107,"Putnam County, Florida",83.0,2021
0500000US12109,"St. Johns County, Florida",93.2,2021
0500000US12111,"St. Lucie County, Florida",88.0,2021
0500000US12113,"Santa Rosa County, Florida",89.2,2021
0500000US12115,"Sarasota County, Florida",89.7,2021
0500000US12117,"Seminole County, Florida",89.0,2021
0500000US12119,"Sumter County, Florida",93.2,2021
0500000US12127,"Volusia County, Florida",87.0,2021
0500000US12131,"Walton County, Florida",86.4,2021
0500000US13013,"Barrow County, Georgia",84.3,2021
0500000US13015,"Bartow County, Georgia",86.1,2021
0500000US13021,"Bibb County, Georgia",84.5,2021
0500000US13031,"Bulloch County, Georgia",84.8,2021
0500000US13045,"Carroll County, Georgia",86.2,2021
0500000US13047,"Catoosa County, Georgia",87.3,2021
0500000US13051,"Chatham County, Georgia",89.0,2021
0500000US13057,"Cherokee County, Georgia",90.5,2021
0500000US13059,"Clarke County, Georgia",89.2,2021
0500000US13063,"Clayton County, Georgia",83.6,2021
0500000US13067,"Cobb County, Georgia",87.6,2021
0500000US13073,"Columbia County, Georgia",92.6,2021
0500000US13077,"Coweta County, Georgia",92.3,2021
0500000US13089,"DeKalb County, Georgia",88.0,2021
0500000US13095,"Dougherty County, Georgia",84.1,2021
0500000US13097,"Douglas County, Georgia",89.9,2021
0500000US13103,"Effingham County, Georgia",89.8,2021
0500000US13113,"Fayette County, Georgia",94.6,2021
0500000US13115,"Floyd County, Georgia",84.9,2021
0500000US13117,"Forsyth County, Georgia",91.4,2021
0500000US13121,"Fulton County, Georgia",90.6,2021
0500000US13127,"Glynn County, Georgia",85.0,2021
0500000US13135,"Gwinnett County, Georgia",84.2,2021
0500000US13139,"Hall County, Georgia",81.5,2021
0500000US13151,"Henry County, Georgia",90.3,2021
0500000US13153,"Houston County, Georgia",86.8,2021
0500000US13157,"Jackson County, Georgia",86.7,2021
0500000US13179,"Liberty County, Georgia",86.5,2021
0500000US13185,"Lowndes County, Georgia",84.1,2021
0500000US13215,"Muscogee County, Georgia",88.2,2021
0500000US13217,"Newton County, Georgia",93.1,2021
0500000US13223,"Paulding County, Georgia",91.9,2021
0500000US13245,"Richmond County, Georgia",86.5,2021
0500000US13247,"Rockdale County, Georgia",85.4,2021
0500000US13255,"Spalding County, Georgia",85.4,2021
0500000US13285,"Troup County, Georgia",89.3,2021
0500000US13295,"Walker County, Georgia",89.0,2021
0500000US13297,"Walton County, Georgia",87.8,2021
0500000US13313,"Whitfield County, Georgia",82.4,2021
0500000US15001,"Hawaii County, Hawaii",95.7,2021
0500000US15003,"Honolulu County, Hawaii",96.2,2021
0500000US15007,"Kauai County, Hawaii",95.4,2021
0500000US15009,"Maui County, Hawaii",95.9,2021
0500000US16001,"Ada County, Idaho",92.9,2021
0500000US16005,"Bannock County, Idaho",94.0,2021
0500000US16019,"Bonneville County, Idaho",91.7,2021
0500000US16027,"Canyon County, Idaho",90.1,2021
0500000US16055,"Kootenai County, Idaho",92.3,2021
0500000US16083,"Twin Falls County, Idaho",88.3,2021
0500000US17019,"Champaign County, Illinois",94.9,2021
0500000US17031,"Cook County, Illinois",91.1,2021
0500000US17037,"DeKalb County, Illinois",94.5,2021
0500000US17043,"DuPage County, Illinois",95.2,2021
0500000US17089,"Kane County, Illinois",93.3,2021
0500000US17091,"Kankakee County, Illinois",94.3,2021
0500000US17093,"Kendall County, Illinois",96.4,2021
0500000US17097,"Lake County, Illinois",92.8,2021
0500000US17099,"LaSalle County, Illinois",95.3,2021
0500000US17111,"McHenry County, Illinois",95.6,2021
0500000US17113,"McLean County, Illinois",94.8,2021
0500000US17115,"Macon County, Illinois",94.4,2021
0500000US17119,"Madison County, Illinois",95.4,2021
0500000US17143,"Peoria County, Illinois",93.6,2021
0500000US17161,"Rock Island County, Illinois",92.8,2021
0500000US17163,"St. Clair County, Illinois",94.6,2021
0500000US17167,"Sangamon County, Illinois",95.8,2021
0500000US17179,"Tazewell County, Illinois",95.2,2021
0500000US17183,"Vermilion County, Illinois",94.2,2021
0500000US17197,"Will County, Illinois",94.0,2021
0500000US17199,"Williamson County, Illinois",94.7,2021
